,index,Unnamed: 0,Destination_link,Review,Sentiment Score
1761,1761,1761,204225,I was solo traveller from Canada and booked a private tour so that i can enjoy all flexiblity of this golden Triangle Tour I am very much happy with all services,5
1762,1762,1762,204225,What a beautiful country India is and we liked our driver Deepak and got impressed with all services,5
1763,1763,1763,204225,"I really wanted to visit Kolkata it was my birth place and I came to India with my family on this tour we are glad that all hotels has been choosen carefully and local English speaking guide helped us for buying entry tickets of monuments.

My...

            Show more",5
1764,1764,1764,204225,"What a fantastic tour of India with Amazing India Tours.

Let me tell you truly that I was doing tour of Kerala with Cox and Kings After that, I joined the tour of with Amazing India tours what a difference I found that Amazing India Tours guides, and...

            Show more",5
1765,1765,1765,204225,"We were staying in Singapore before heading to tour of India we had word this company as we had planned tour of India in short I can not thank so much for this company how prompt, professionally managed my india tour booking with great tour guide and...

            Show more",5
1766,1766,1766,82046,"GeTS Holidays organised 6 days tour for us from mumbai to Goa and we throughly enjoyed it. 
GeTS kept us informed at every moment so as to make our trip hassle free and memorable. We would happily recommend it to any visitor to Mumbai.",5
1767,1767,1767,82046,"Went there last Month with help of GeTS Holidays. I loved the atmosphere. The churches and beaches are the best attractions, also I really loved the sea food this place offers. The climate is humid due to connectivity to the sea, and the people are very...

            Show more",5
1768,1768,1768,82046,"I made it to Baga Beach on the last day and it kept me thinking, why i didn't visit it before. The beach is pretty clean with both foreign as well as Indian crowd. It is perfect to visit with your family as the waves aren't that high and the children...

            Show more",5
1769,1769,1769,81217,Trip of a lifetime. The organisation was tremendous and the Gets guides were superb. Could not recommend them more highly.,3
1770,1770,1770,220698,Very well planned and organised tour. It's been a journey we will remember for a long time.,5
1771,1771,1771,220698,The Ladakh experience was absolutely Incredible. I fell in love with Ladakh on this trip.,5
1772,1772,1772,220698,This was the best experience i have ever done.Swastik India went above and beyond to make the tour entertaining and enjoyable.,5
1773,1773,1773,220698,My experience with Swastik India Journeys was amazing. Thoroughly enjoyed our tour of Leh Ladakh.,5
1774,1774,1774,220698,One of the best family tours we had in years. Thanks to Karni and Swastik India for organizing everything so quickly and perfectly.,5
1775,1775,1775,226499,"Very well organised. Lovely balance of historical buildings, information, shopping and downtime.Guides were very well informed and driver Makesh was great company. Being on my own, I felt well looked after",5
1776,1776,1776,226499,"il viaggio é stato splendido, tutto ben organizzato da Manish. Un grazie particolare alla nostra guida Amer, che ci ha accompagnato durante tutto il vaggio, un grande professionista e anche il driver Vikash.",5
1777,1777,1777,226499,Great experience and  professional services,5
1778,1778,1778,226499,The all three  guides are professional and  knowledgeable.  The route was interesting.  The driver is nice and work hard. Hotel  service was satisfactory.,4
1779,1779,1779,226499,"My partner and I thoroughly enjoyed our tour to rajasthan with Udaipur Jodhpur and Jaipur. We learned so much about the history of india, as well as the culture, tradition and architecture of Rajasthan. Our guide was fantastic! He was very patient and...

            Show more",5
