,Destination_link,Review
1175,2595,"Felt it was a different tour, but then it came all together.  Would have perhaps liked a more aggressive hill walk...

            Show more"
1176,142743,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1177,142743,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1178,142743,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1179,188096,"My girlfriend and I used Lanka safe tours for our 2 week trip and I was so happy with their service. I communicated...

            Show more"
1180,188096,"fantastic tour around sri lanka. uor driver kumara was amazing. he was very professional and treated us like his...

            Show more"
1181,188096,"I had a tour with Dinesh. He had the tour meticulously planned but was still open and accommodating to any changes we...

            Show more"
1182,142194,"Super fun and memorable. Very good for first timers in Sri Lanka. 
Good fitness level is required.
Keep in mind I...

            Show more"
1183,142194,"Excellent introduction to the beautiful country made extra special by our tour guide, Mr Dinesh. He went the extra...

            Show more"
1184,142194,"Amazing, great service from the day we booked :)
We got to experience a lot more than we thought, i would recommend...

            Show more"
1185,166799,"Wir kommen wieder!
Danke für die tolle Tour und die super Betreuung durch Ruwan unseren Fahrer, Guide, Organisierer,...

            Show more"
1186,166799,"The hotels were nice. The last Hotel was very poor but our guide was able to correct it with a new hotel across the...

            Show more"
1187,166799,"Our Showlanka tour has been nothing but brilliant and we have enjoyed every location, every trek and every waterfall...

            Show more"
1188,177201,"We travelled on this fantastic adventure in March 2023! It exceeded our expectations, and we would highly recommend...

            Show more"
1189,155441,"The travel experience we shared with Beyond Dream Travels was beyond our imaginations as we got the best guided tour...

            Show more"
1190,155441,"We would like to commend Rosemary of Beyond Dreams for organising a tour for us in Sri Lanka. Rosemary was extremely...

            Show more"
1191,155441,"Even though I have been to Sri Lanka many times, this tour was quite memorable.  Everything was well organized and I...

            Show more"
1192,160157,"It was a really amazing tour. We traveled last minute to Sri Lanka and as we just decided what we will do upon our...

            Show more"
1193,88593,"The tour experience was truly outstanding, largely due to the exceptional skills of our tour guide, Ruwan. Without a doubt, he was simply brilliant and we couldn't have asked for a better guide. The itinerary was meticulously planned and provided a...

            Show more"
1194,88593,"Rumania, our guide, was fabulous ensuring all group members were well prepared for the activities and journeying."
1195,88593,Well paced tour taking in all the places and things to do on my wish list
1196,88593,"The trip was well-planned and well-conducted. The tour guide was knowledgeable and pleasant, keeping all on track without being officious or demanding. The hotels were appropriate to the standard of the tour and the organisation of things like baggage...

            Show more"
1197,88593,Very organised tour with our own luxury coach.Guide was excellent but drowned us with too much repeated information at times.Most hotels were excellent with a couple or poor ones.
1198,88593,"Guide made the trip very enjoyable and interesting. Would have prefered a few more cultural activities like visiting a pottery making place or batik factory. Hotels were for the most part very comfortable . Would have preferred if a few were closer to...

            Show more"
1199,88593,"Great Tour leader, driver & assistant driver helped make this tour."
1200,88593,"I loved the whole trip but my favourite experiences were Climbing Sigiriya Rock, seeing elephants on a game drive in Kaudulla National Park, cycling through villages in Giritale and having lunch with a local family and white water rafting in Kitulgala."
1201,88593,"This tour was excellent, the tour guide Ruwan was brilliant and couldn’t fault him. The itinerary was great and hotels excellent. The bus was very spacious and driver excellent also. The only negative I have is that the hotels tended to be in non...

            Show more"
1202,88593,"I have to agree with Bettina's review of Discover Sri Lanka tour. Missed activities, poor quality hotels, very bustling experiences, no successful attempts to avoid overtly crowded activities and sites.  In my case our guide had insufficient knowledge...

            Show more"
