,Destination_link,Review
1017,217936,"Amazing and awe inspiring. Lots of ""wow"" moments"
1018,217936,"Well-planned and delivered on time as promised! John provided excellent commentary along the drive to each...

            Show more"
1019,217936,"We had an amazing experience on our trip!! We took our 16 year old son on the 3 Day Zion, Bryce and Grand Canyon tour...

            Show more"
1020,218942,"Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He...

            Show more"
1021,218942,"Appreciated the tour director and driver .
Schedule was good as well as accommodations.  I especially liked that we...

            Show more"
1022,230884,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
1023,230884,"It was great!!
Travis Hanks is the best!!!!"
1024,230884,"This was a great tour, I highly recommend"
1025,239328,Didn’t expect it to be nothing on Day 1 expect to check into the hotel.
1026,192465,"Best vacation ever! Loved not planning any of the details. We just showed up. Our tour guide Andrew was the best. He...

            Show more"
1027,192465,"Appreciated the tour director and driver .
Schedule was good as well as accommodations.  I especially liked that we...

            Show more"
1028,239329,Didn’t expect it to be nothing on Day 1 expect to check into the hotel.
1029,109238,"The itinerary was well-planned. There were many long drives, but the group I travelled with made it fun and lively....

            Show more"
1030,204653,"The Alaska Northern Lights Winter Wonderland tour with Bucket List Group Travel was amazing. Himanshu was an amazing tour guide. The trip was well organized and Himanshu took time to make sure each individual felt that they were getting the best...

            Show more"
1031,204653,the tour is amazing. tour guide is very nice
1032,232957,"Excellent coordination. Proper time management. Very good accommodation.. Very good transport. All over it was a nice...

            Show more"
1033,232957,"This trip was a great time!! I made new friends that I hope to have for a lifetime!  Only a few minor issues here and...

            Show more"
1034,51746,"This tour unfortunately had a number of delays that seemed to take away an amount of time we could have had more experiences. Some beyond the tour directors control. We had three drivers and two tour directors.
There were 22 on our coach twenty...

            Show more"
1035,51746,Great tour.  Tour director and driver were both excellent.  Our first land tour and will definitely do this again over ocean cruises.
1036,51746,"What a fabulous trip! Absolutely a panorama of our great national parks of the west. Kristen was a fabulous guide! So many fun facts and lots of laughter kept us amused and alert.  She interacted with each person on the tour! And knew it all by the end...

            Show more"
1037,51746,"Kristin really made the trip great. She has vast historical, geographical and geological knowledge and made this trip a wonderful learning experience. Her love and enthusiasm for these parks was contagious and spilled over onto all of us. Also, we had a...

            Show more"
1038,31204,Great tour.  Very good guide.
1039,233705,The tour was well organized and everything needed was provided.
1040,233705,"Out tour guide Merrin was very knowledgeable and articulate.  She was warm and welcoming and helpful.  We felt taken...

            Show more"
1041,118551,We had a great trip. Well planned and tailored to the desires of the group. We were able to hike Yellowstone while learning about the park in detail. Sally & Linda were terrific guides and we would ask for them again.
1042,118551,"This was our first experience with Wildland Trekking and we were very pleased. From our orientation meeting all the way through our last day we had an amazing time. The trip was well planned, giving us a very good experience in Yellowstone. Our guide...

            Show more"
