,Destination_link,Review,Sentiment Score
256,1576,The tour is really complete for time number of days. Everything is really good taken care of by the local guide.,5
257,1576,"Considero que el Mohammed fue un excelente guía, siempre estuvo muy al pendiente de todo el grupo, apoyándonos en lo que necesitábamos, una persona muy preparada y que claramente se puede apreciar que ama su trabajo. Las comidas fueron buenas. La...

            Show more",5
258,129922,"All around great experience. All of the guides were super friendly and helpful. Special thanks to Michael who made my entry and exit super smooth with a few good laughs as well. Also Mansour, who was my tour guide for the Nile Cruise part of my trip. He...

            Show more",5
259,129922,"It was a well organised trip, I really enjoyed the it. Tour guides were very helpful. I recommend this trip.",5
260,129922,"I hardly recommend this tour it is awesome covers all the highlights of Egypt I just have to add Abu Simbel which I think it is a must. All the guides are very knowledgeable I never felt alone they even helped me with my shopping. I would recommend to...

            Show more",5
261,129922,"Everything is organized and smooth, and we met a lot of nice and friendly people in Egypt. Tour guide Waleed in Cairo, Thyeb in Luxor and Aswan are both professional and we learn a lot of Egyptian history and culture from them. Thyeb is super friendly,...

            Show more",5
262,14258,Wow!! More than I could have imagined in one trip. George (Tamer) was an excellent tour guide!! We always felt safe and taken care of. 100% recommend,5
263,14258,"The sights were great, as one would expect, however, the overall time management could be better. Much of the introductory information could have been shared on the bus prior to arriving at the site instead of us standing in the sun watching throngs of...

            Show more",3
264,14258,"The route was well planned and if we had tried to plan it ourselves without a tour guide, we wouldn't have been able to do half of it. The tour guide, George Tamer, was very helpful and friendly throughout the whole tour, giving loads of information...

            Show more",4
265,14258,"Excellent tour from start to finish, saw all we wanted to see. Our guide Mina Magda was excellent and very knowledgeable and well informed about everything, also very well presented. He was such a pleasant and positive person and this radiated to...

            Show more",5
266,14258,"Thoroughly enjoyed my adventure in Egypt. All went very well, nice accommodations, great tour guide and transportation. My fellow tourists were all very pleasant and compatible. It was truly a trip to remember. Thank you!",5
267,14258,"I would recommend this tour to anyone - whether you are travelling alone or with a friend. Our tour guide, Medhat was brilliant, he was patient, understanding, fun and very knowledgeable. I learnt a lot and had the absolute best time exploring and...

            Show more",5
268,14258,"Thank you to Timeless and Ramon for a wonderful experience!  This is a very fast paced trip, but you cover a lot of territory and learn a LARGE amount of information about history in a short time.  This also allowed for great bonding time with a diverse...

            Show more",5
269,14258,"Everyone and everything was well planned out 
Be aware of charges and money upfront as soon as you enter for fees and such
Optional excursions are another few
Would be good to know these before hand 

Loved everything except the overnight on the boat...

            Show more",4
270,14258,"Excl. Meena, the guide is a 5*- handles his work, stress, varying personalities well and remembers that solo travellers can feel left out. He is a 'walking encyclopedia' with a smile:- The agency in Egypt, Timeless is highly prof. Also met the other...

            Show more",5
271,14258,"Great tour.  And even a greater tour leader, Meena.  He looked after everyone and made us all feel like we were his top priority.  He's knowledgeable, friendly and fun.  You need to make a few more of him.",5
272,119129,"How lucky were we! Found out on arrival at Cairo that it was just the 2 of us in our group. Max our guide and “the rock” our driver were a wealth of information on everyday life in Egypt as well the amazing history . 2 ladies let loose in Egypt  and we...

            Show more",5
